,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
14,0.398502380597379,0.41939077556288845,0.4246063113016633,0.0,0.9763568443973696,0.9897116902640595,0.0,1.8342056818708645,1.8981505630480933,1.8444748411937746,0.0,0.0,2.0726941652917423,2.198421012639856,2.245499221347388,2.250853267034946,2.2754056006462955,2.225777639982582,2.182137143618529,2.0888762134951966,0.0,1.8080512690448671,1.9173275257532127,2.0068690787391286,2.116650242779293
15,0.0,0.42131426538690847,0.4513762881668547,0.5922473802291595,0.8230496403173283,0.8945269075369153,0.9040110046920828,1.9493935784155116,1.9871372035687982,1.9874438575430629,1.185125357696111,0.0,2.2346224927874068,2.2586918483550775,2.310950215700625,2.340059705142104,2.389367841932488,2.3189014653905,2.277901820509649,2.1549720178252665,0.0,1.7161288625088333,1.873346921486281,2.0102209594205718,2.232288901026672
16,0.3919607782410126,0.4037627082655623,0.4246187890453227,0.39093677965297735,0.0,0.28858738625064684,0.0,2.054629724399187,2.126884034504299,2.1761124587034373,2.2521771896892147,2.339735487808116,2.3304243636429836,2.3220945863877813,2.366512971924499,2.4213616026597067,2.4577619112468585,2.3544432939083326,2.393411662290481,2.252472378809025,1.8152525307887293,1.3974381497612463,1.1294495080918248,0.0,2.4452827459043918
17,0.3821956896226913,0.3646537495475512,0.3327374452514726,0.36004755960673557,0.4286770310446153,1.422545487357685,1.917820830350461,2.142452355397295,2.222914362438383,2.2983054138301315,2.377624934848899,2.4401433385006728,2.4284248869570124,2.3609220237306703,2.3755793230898057,2.420080816858404,2.8553670380142337,0.0,2.9612891416709433,2.2289851963022196,1.7166791817849898,1.0165582123275536,-0.18708632657097876,0.0,2.71925428699494
18,0.0,-0.2339300923635583,-0.09623131075705937,0.0,0.0,1.8762683391011543,2.0513749998073165,2.220319947679998,2.3221087071695434,2.3919560935404665,2.47456770492426,2.578004324750787,2.559645948867052,0.0,0.41365221408871844,0.0,3.583295472645713,3.9637328245143113,3.7803979728582293,0.0,0.0,0.3584940331271647,0.0,1.7573108862311748,3.21327338442135
19,-0.08421172574396285,0.0,-0.6010183388101439,0.0,0.7752827681284199,2.0044741902349976,2.176135130448434,2.294023017410597,2.3619561203226,2.4529829631236386,2.584153251219795,2.7630738492108025,2.954172914870281,1.5839892265206177,0.0,2.706141280184857,4.109925379540929,4.282128561487404,4.552344930238366,4.2452932725337105,4.060127984997995,1.028279739971026,0.8193329365474271,2.5960937604871095,3.75239035483075
20,-0.021275536663298615,-0.3011900817025298,-0.3200908753354463,0.0,1.1812279924262763,2.0832680102378585,2.2332457235135976,2.3594747009613024,2.38946165690817,2.4474604563840576,2.604071879764297,2.968367253320728,3.3916595609088525,3.54832766935315,3.855616691047183,4.061563032509431,4.286988254757974,4.483865412008233,4.94226197688959,4.9563400085473095,4.810204569873286,0.0,0.0,1.2216559508501244,4.475610650218194
21,-0.000793087119,0.0,-0.41141850065167385,0.0,1.154327382966837,1.938623468670596,2.407640886142903,2.470088752275962,2.497587965028089,0.0,1.5850248723553337,0.0,3.5235593105107634,3.678387536917225,4.002746429098004,4.206598313743319,4.379561699084262,4.56814039835529,5.073358197405431,5.889300345238591,6.009115700780752,6.238191280420565,3.822125504836221,0.0,4.990847357432846
22,-8.732691e-05,-0.1,0.0,-0.29344270135553036,0.3006775173479738,0.0,2.465563461521433,2.5642830232344327,2.747524722854951,2.903373689986163,2.9942698315918035,3.3279887175264506,3.6026748719222437,3.742531883143248,4.039179240249703,4.2359633331130295,4.336172536195453,2.204931527761031,0.0,6.413985175940309,6.775115331791594,7.096523780294552,7.063513227178781,6.82809786139721,5.827762019970298
23,0.0,-0.0099,-0.18463858172680858,-0.030997703972072962,0.19453426496825504,0.42698101921214515,2.522247589275658,2.656782609585318,2.798852229593859,2.9099197707146933,3.017036068677649,3.237874900512574,3.5015158158537534,3.6926040646538176,4.012780105746508,4.401737454892958,4.539690109469224,0.0,2.547032169227886,6.777839228523088,7.250700879091411,7.615049472728212,7.9434396920013866,7.875536842495087,0.0
24,0.0,0.0,0.0,0.0,-0.04066681568049782,0.0,2.565792950146697,2.6582317058582623,2.8180166412237195,2.9118693708695624,3.0164221581007093,3.0713611727299917,0.0,2.0040562695061284,0.0,4.6186631769594655,5.116271321469567,5.480105174114166,6.158349924212528,6.831151649055954,7.14535277727943,7.9214890344469975,8.32362648100627,9.565181931107267,0.0
